user_id,list_name,list_id,createTime,updateTime,description,trackCount,playCount,authority,specialType,expertTags,tags,subscribedCount,cloudTrackCount,trackUpdateTime,trackNumberUpdateTime,highQuality,musicId,userLikeId,hotlist
1903095163,百大,3202585111,1579363200,,,121,98,,,,['Bossa Nova'],2,0,,,True,"1382666583,1427775641,1306401427,437250569,1399208546,1420908558,1391098961,32083694,28852648,462997850,1365598047,1380149113,399343768,1398392881,1397050396,543862891,1360018469,1346702515,507798041,30064263,412785957,1368324900,864417970,1365071885,515540639,436487129,515453363,418602088,552145020,1331936042,515269424,461347998,4341314,1365398014,1401844271,31356499,543987451,572763271,1383954335,502691470,1341121076,401246013,1357588538,500412055,31789010,1330082742,505449407,546723063,446154202,480426313,544208090,3932159,552257337,32019002,432464943,1297403468,27714206,526099041,1329439016,1318519704,1378387388,423228325,506196018,26199445,517542039,1313275097,496871009,493041493,555004907,531040082,1297498908,1364210121,417908641,517890064,529557738,427542109,569090242,1314794977,445844720,33111443,1320544645,480427338,34613621,1323631439,1345674839,477936681,1318827940,571336386,559436259,1321451531,524152414,487387212,36990266,506092035,41500546,1314751313,1373057198,1397992069,410821021,1365419622,1350656778,442562229,28362056,418550591,442495638,1340392869,33937527,419594258,1315569924,28263911,536623599,550138093,27542857,473940881,484311312,31081097,520458061,507134227,30854966,1296410418,3982885,",,"4884595995:481336063,4927964406:1831772229,4921668335:391194506,2859299499:1,4896678660:438036745,"
455653338,今夜战术857蹦迪,4867712679,1581868800,,,253,704,,,,"['电子', '酒吧']",19,0,,,True,"1386946638,1397992069,863438167,1313389886,862731506,399552273,1338528819,1316064453,862085870,410821991,559794006,37239391,1371617439,1313275097,517890064,1364210121,409650792,32405900,1379582349,420069062,28937992,33955936,530526048,514548314,28362056,1331798615,865492373,490416092,1316601546,567624698,453268024,519913466,459717656,484365131,422094241,401249388,529834020,1336866766,507358058,536099180,1294731811,1319994608,495220605,557584485,531040551,473740356,863487992,1324025900,442589314,461519933,543987865,1316045592,425136042,1311319831,1322204041,1315140967,530995907,469300806,1323270286,537854251,571336386,553543017,475264030,550137108,1296558187,514052281,1318879259,1323574368,499274177,534542213,1315141917,1306507909,571315222,564614755,437290711,1321741015,1302066341,410821021,528271152,1329750181,1338203384,562598475,507794759,1297747561,531051630,1336195964,449578883,428116092,445703169,425684780,504487145,555252025,570031643,469410961,1318827940,557704419,36921491,507794753,491943369,1323631439,529823276,496870998,1309262308,456175022,564971631,1346054907,1325831454,497745674,402073018,546723063,1323981028,544517844,27714206,415793825,1371069945,542965929,529557738,26565006,517649150,540241369,30706029,27555455,1296637369,407679557,461080127,1365419622,35288209,29758487,465675733,409326713,30212373,448916609,417595824,31370819,35437568,507134034,535070853,519699769,33223316,528273306,427416481,410055596,33709196,1365598047,1313420658,1341922601,1371441528,1338634306,29807644,1348493059,1354742920,503958486,1324523062,28461771,1338208675,865868057,548648066,410519492,406096625,419596892,445844867,863290154,542368103,31284953,535029678,1347159421,444548971,539980206,29378378,500412055,31529852,28728234,35331592,28382742,31081097,33525728,32073586,409941528,402070218,404184325,1296638034,32958672,27926586,404784490,404784332,33678099,35283885,865287965,28443150,506094856,28060006,531452765,516827154,405599094,524152414,33955898,28729445,412911838,27784957,399343768,473571266,490381947,1297743568,473964650,1298601011,524149254,864417970,33051903,402073467,34892202,543006223,29819621,27979039,31517427,29816437,550138093,28870241,411314057,565202998,469410926,419646988,545161836,1355150481,548649029,411213332,403820001,414670048,26291190,400689498,467595255,35955990,408332215,1294889063,484311312,533017721,563249986,1318519704,514055298,507795194,1297403468,493041493,33223259,445844720,27771049,507798041,27968264,36199208,29572652,401382225,34364524,425828862,29792276,28912996,","2032838455,95061822,1421795223,1817391067,1980207682,1575024702,549144743,2107662296,","2629243346:520621,2882668274:55234579,2796352183:294437806,3165118100:368651686,889316700:739256,"
1520598158,女声电音｜萦绕耳旁的天籁之音,4909524419,1583856000,,,88,60,,,,"['欧美', '电子', '兴奋']",2,0,,,True,"1394176692,1360427190,515453363,456185577,547764799,514206286,1329734308,567154981,1323967753,573332022,545744410,1321905583,862099429,531295830,567624197,865861080,1333323945,1320545056,862099752,536570613,1334673850,1331800077,440208436,1309901128,1307654994,501326065,441120787,459025027,1293846059,862854271,437605808,1320180097,29497338,496869524,32432008,33365020,1322369494,489302080,29378531,1381706037,557623887,534542556,472948108,433003641,469073461,1323303046,479408994,520458288,469410766,1313040721,1337340011,506092377,471968412,490381949,1380121010,425280064,564006838,406072677,521415230,461859453,436514415,424985041,30706066,491295344,482796453,463164242,463081919,456175028,554375621,1378371937,525239104,1333547132,33291435,489110016,423227295,480516889,503206114,1350656778,402070862,475597495,522444650,493283657,437909145,1324159296,512376599,34613621,402073633,467390215,",,"104645623:66215502,37861026:16299214,2575248121:122168930,85930421:60561604,"
1405533406,cover:翻唱✨（超好听的味道）,4917090382,1584288000,,,52,28,,,,"['翻唱', '华语', '流行']",1,0,,,True,"1421859939,1403081858,532859084,1396073496,1389663359,1375941658,1386639837,1386852550,1390621414,1405753265,1428243170,1421771718,1363972365,1431336379,1344814341,1373661812,1427775641,1429434988,1420759365,1430287815,1415905834,1405315226,1421771073,1395018857,1368456978,1357006642,1364865509,552001316,1383566221,512754251,1420688220,1425925018,1320016017,1406406106,1381755293,1382385235,1394183562,1386887580,1421209221,1408005608,1390520625,1392141035,1427989163,1404231255,1395680329,1391491741,1392729979,1388120187,1336299984,1331997081,1362009196,1301212183,",,"4884595995:481336063,4927964406:1831772229,4921668335:391194506,2859299499:1,4896678660:438036745,"
16553852,流淌在岁月时光里的歌声,2757690041,1555344000,,,497,1993,,,,"['70后', '80后', '90后']",15,0,,,True,"359508,409931814,65110,185880,185701,185811,147258,150763,473285827,108299,125684,284189,26127540,327068,187582,293768,307606,211966,257202,78481,141946,349628,210884,88547,86784,211836,5242123,276734,104527,298456,1340165567,64876,289280,26608737,257780,299757,232932,126062,329905,289187,76975,35956822,5239021,185792,390893,210840,139764,243929,255904,254589,5234200,156050,77103,108493,108503,276999,109194,110184,25642714,210766,400074125,5239564,407002091,288402,394568,103721,108697,108740,108766,116103,5269526,318197,177578,27937458,83010,215750,89973,145705,284206,110629,258679,145567,288476,25927858,258235,280044,307514,145519,65533,135768,411928314,287627,326904,64317,288862,168087,281906,176339,276724,518904356,307201,381920,72612,343054,60263,150430,387592,387603,204666,144380,176430,154480,190473,150852,280098,5253734,462895844,25723157,28314060,195373,281975,200436,328002,125264,300062,186240,176640,258215,188432,229779,177423,122058,164009,92428,173819,229981,82932,156860,5250828,390345,254485,188674,5252647,234028,298317,276130,5283859,254265,145586,293927,37202358,36307139,190495,543656191,5281441,5281817,281682,330133,26425118,351271,167880,186348,330706,26090160,27538067,300490,255075,280122,294533,297485,84054,344396,443277477,277302,213149,121115,140409,276490,93167,25654036,276318,440464237,291076,5273651,334525,4872836,400074075,186385,85836,260426,189396,301035,25657147,260546,5267256,5244890,453189433,284125,194089,5279696,158616,210887,284036,329345,32364072,298900,162100,276995,169632,67002,188671,186971,113075,320950,187797,190352,179242,288218,254574,104311,229010,276711,147901,150992,142845,150904,156524,276129,5244906,263621,276709,308494,189986,211253,406086712,192049,158110,157364,150996,77131,329994,254499,158880,307525,5236329,280775,142851,108475,256468,157288,306719,111762,190248,186560,255973,158939,157973,67612,108226,285005,28314062,25641345,115250,213707,276294,249320,280249,145662,334940,90318,293852,85560,207209,290589,78168,135848,482595619,135778,280255,317119,1336131264,213260,213276,5280037,207012,126443,251461,22200102,99181,157357,237468,1329126048,145650,100760,256469,141025,520564249,5276907,87166,333745,136536,122926,5280118,190449,190690,192159,327345,186345,144619,282131,307594,229636,1306459977,190778,190381,95410,188750,187968,308208,190328,277822,185919,307003,5280973,347230,188136,237472,157446,151598,37460615,193543,308518,318254,409872657,5242749,158027,93492,78266,281072,5282787,5242766,257965,63738,5266707,362163,26599022,28126661,5258674,299449,417859452,242207,261846,106368,186842,27571483,26172019,196816,284480,284426,85798,86369,129274,254319,108886,344420,94646,25795016,108914,332110,252765,307780,5274955,144509,89770,26211146,5235243,259487,327163,274472,247579,308780,449818741,531295576,569200213,523251118,863967246,65528,483671599,34187226,256470,133998,307401,307057,108179,436514312,35476044,28978321,25713016,27955653,191819,1294910785,28793140,28668855,33206214,478684790,27731176,32619064,32507038,553310937,484826337,25706282,1335952233,31514406,26090100,528319005,26524510,25657146,274859,354500,28009540,27678655,31473269,518904120,167804,28308847,1335952226,27902160,26113988,27955858,375328,101165,399353351,326784,239188,25730757,25713022,254191,168091,176403,25790001,436346027,169185,509512939,130843,132313,553814159,1300885323,234015,25860229,167942,67610,298838,65536,5234378,114741,4875626,27890505,1302066192,387583,354824,169517,209936,277382,28892385,36871866,205267,209607,85621,60163,407007146,189323,108390,5255464,67572,287319,108242,254306,189688,26550057,307684,288121,28341146,454828895,157534,327114,287063,5277189,157808,5242761,187996,364589,176496,282880,280111,255894,188057,196165,","1644222737,1971206729,346228817,1801325917,374143175,444350869,431680130,1695388144,","2223895733:16553852,"
513299146,《鬼灭之刃》插曲,2952865222,1566576000,,,101,283305,,,,"['日语', '影视原声']",11373,0,,,True,"1402302571,1401671409,1401671400,1401673412,1401671413,1401671416,1401673411,1401673417,1401671410,1401671403,1401673420,1401671424,1401671423,1404019547,1397097038,1407263680,1404206317,1404203503,1392583735,1396260052,1392366399,1392875338,1391824512,1388181876,1396080270,1388062817,1393984373,1393983467,1393984350,1393984347,1393984348,1393984351,1393984346,1393983470,1393984354,1393984349,1393983466,1393984355,1393983471,1393984376,1393984353,1393983478,1393983475,1393984358,1393983469,1393983472,1393983486,1393984374,1393984357,1393983474,1393984369,1393983480,1393984377,1393984368,1393984363,1393983485,1393984367,1393984378,1393983479,1393984361,1393984356,1393984362,1393983477,1393984352,1393983482,1393983484,1393983481,1393983476,1393983473,1393983488,1393984365,1388992193,1388991190,1388991189,1388992195,1388992194,1388992483,1388991639,1386223277,1387796029,1386380993,1376801909,1376076806,1375240097,1382327636,1377100756,1384849173,1379435481,1370154544,1377385542,1373381865,1385322195,1357142794,1358834644,1364518916,1363478721,1377036493,1375433677,1385959323,1385958906,1383594594,","496565349,2133422467,3226942675,1579239092,1492342091,1509624370,1998532301,2002548892,","2764579858:1644468395,2112834799:484470581,"
